id,logged_at,alert_zone,alert_message,spy_price,snap_level,snap_distance,snap_direction,regime,bias,net_gex,net_dex
886,2026-03-11T21:45:00,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.515,625,0.5149999999999864,Below,SNAP IMMINENT,Bearish,72153919.09764265,-34878090.88500012
887,2026-03-11T21:45:05,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.515,625,0.5149999999999864,Below,SNAP IMMINENT,Bearish,38629989.8731644,-29188406.445000105
888,2026-03-11T21:45:05,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.515,625,0.5149999999999864,Below,SNAP IMMINENT,Bearish,38629989.8731644,-29188406.445000105
889,2026-03-11T21:45:06,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.515,625,0.5149999999999864,Below,SNAP IMMINENT,Bearish,38629989.8731644,-29188406.445000105
890,2026-03-11T21:45:06,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.515,625,0.5149999999999864,Below,SNAP IMMINENT,Bearish,38629989.8731644,-29188406.445000105
891,2026-03-11T21:45:15,critical,&#9889; SNAP CRITICAL — $0.54 from flip at $625! Dealer positioning about to reverse bearish,625.54,625,0.5399999999999636,Below,SNAP IMMINENT,Bearish,385900347.57592034,-2992583.360000134
892,2026-03-11T21:45:16,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.53,625,0.5299999999999727,Below,SNAP IMMINENT,Bearish,308432593.2944248,-780035.9099999944
893,2026-03-11T21:45:16,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.53,625,0.5299999999999727,Below,SNAP IMMINENT,Bearish,274907056.22691226,-15067766.639999935
894,2026-03-11T21:45:17,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.53,625,0.5299999999999727,Below,SNAP IMMINENT,Bearish,274907056.22691226,-15067766.639999935
895,2026-03-11T21:45:17,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.53,625,0.5299999999999727,Below,SNAP IMMINENT,Bearish,274907056.22691226,-15067766.639999935
896,2026-03-11T21:45:18,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.53,625,0.5299999999999727,Below,SNAP IMMINENT,Bearish,274907056.22691226,-15067766.639999935
897,2026-03-11T21:45:18,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.5299,625,0.5298999999999978,Below,SNAP IMMINENT,Bearish,137471092.11010998,-47807373.66730008
898,2026-03-11T21:45:19,critical,&#9889; SNAP CRITICAL — $0.50 from flip at $625! Dealer positioning about to reverse bearish,625.5001,625,0.5000999999999749,Below,SNAP IMMINENT,Bearish,137457994.28388646,-47805096.14270006
899,2026-03-11T21:45:19,critical,&#9889; SNAP CRITICAL — $0.50 from flip at $625! Dealer positioning about to reverse bearish,625.5001,625,0.5000999999999749,Below,SNAP IMMINENT,Bearish,137457994.28388646,-47805096.14270006
900,2026-03-11T21:45:20,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.515,625,0.5149999999999864,Below,SNAP IMMINENT,Bearish,105677848.32212089,-33746534.25000011
901,2026-03-11T21:45:25,warning,&#9888; SNAP WARNING — $1.42 from flip level $624. Monitor for downside acceleration,625.42,624,1.419999999999959,Below,TRENDING,Bullish,-1022447003.6007792,-254393337.51999995
902,2026-03-11T21:45:26,warning,&#9888; SNAP WARNING — $1.44 from flip level $624. Monitor for downside acceleration,625.44,624,1.4400000000000546,Below,TRENDING,Bullish,-802269028.058113,-222443990.4000001
903,2026-03-11T21:46:48,warning,&#9888; SNAP WARNING — $1.50 from flip level $624. Monitor for downside acceleration,625.5,624,1.5,Below,PINNED,Neutral,346221258.72750026,-137537442.00000003
904,2026-03-11T21:46:49,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.5153,624,1.5153000000000247,Below,PINNED,Neutral,555426463.3326681,-116936957.75850001
905,2026-03-11T21:46:49,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.5153,624,1.5153000000000247,Below,PINNED,Neutral,555426463.3326681,-116936957.75850001
906,2026-03-11T21:46:50,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.5153,624,1.5153000000000247,Below,PINNED,Neutral,555426463.3326681,-116936957.75850001
907,2026-03-11T21:46:50,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.5153,624,1.5153000000000247,Below,PINNED,Neutral,555426463.3326681,-116936957.75850001
908,2026-03-11T21:46:51,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,PINNED,Neutral,488542389.86873543,-112041891.36000004
909,2026-03-11T21:46:51,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,PINNED,Neutral,553654507.6159993,-139337082.07999998
910,2026-03-11T21:46:52,warning,&#9888; SNAP WARNING — $1.51 from flip level $624. Monitor for downside acceleration,625.515,624,1.5149999999999864,Below,PINNED,Neutral,479500178.158238,-170541035.11500004
911,2026-03-11T21:46:53,warning,&#9888; SNAP WARNING — $1.50 from flip level $624. Monitor for downside acceleration,625.5,624,1.5,Below,PINNED,Neutral,215895800.45249996,-203806665.0000001
912,2026-03-11T21:46:53,warning,&#9888; SNAP WARNING — $1.51 from flip level $624. Monitor for downside acceleration,625.51,624,1.509999999999991,Below,PINNED,Neutral,411608423.6252004,-183088028.02000013
913,2026-03-11T21:46:54,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,PINNED,Neutral,450393051.00473547,-155370410.72000003
914,2026-03-11T21:46:54,warning,&#9888; SNAP WARNING — $1.53 from flip level $624. Monitor for downside acceleration,625.53,624,1.5299999999999727,Below,PINNED,Neutral,450407451.7161802,-155289699.09000003
915,2026-03-11T21:47:18,warning,&#9888; SNAP WARNING — $1.36 from flip level $624. Monitor for downside acceleration,625.36,624,1.3600000000000136,Below,TRENDING,Bullish,-1902912919.3641603,-478907566.96000004
916,2026-03-11T21:47:19,warning,&#9888; SNAP WARNING — $1.36 from flip level $624. Monitor for downside acceleration,625.36,624,1.3600000000000136,Below,TRENDING,Bullish,-1929427813.1510403,-482877352.24000007
917,2026-03-11T21:47:20,warning,&#9888; SNAP WARNING — $1.37 from flip level $624. Monitor for downside acceleration,625.37,624,1.3700000000000045,Below,TRENDING,Bullish,-1689217008.309431,-451413328.58
918,2026-03-11T21:47:20,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.38,624,1.3799999999999955,Below,TRENDING,Bullish,-1414366740.2052717,-444249314.4600001
919,2026-03-11T21:47:21,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.38,624,1.3799999999999955,Below,TRENDING,Bullish,-1414366740.2052717,-444964123.8000001
920,2026-03-11T21:47:21,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.38,624,1.3799999999999955,Below,TRENDING,Bullish,-1414366740.2052717,-444964123.8000001
921,2026-03-11T21:47:22,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1192991367.0680246,-439456549.87999994
922,2026-03-11T21:47:23,warning,&#9888; SNAP WARNING — $1.40 from flip level $624. Monitor for downside acceleration,625.4,624,1.3999999999999773,Below,TRENDING,Bullish,-743040022.7099993,-393742459.00000006
923,2026-03-11T21:47:23,warning,&#9888; SNAP WARNING — $1.40 from flip level $624. Monitor for downside acceleration,625.405,624,1.4049999999999727,Below,TRENDING,Bullish,-934420770.7340053,-400675094.32500005
924,2026-03-11T21:47:24,warning,&#9888; SNAP WARNING — $1.40 from flip level $624. Monitor for downside acceleration,625.4,624,1.3999999999999773,Below,TRENDING,Bullish,-934405829.7431998,-400691278.4000001
925,2026-03-11T21:47:24,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1192991367.0680246,-433418409.42999995
926,2026-03-11T21:47:25,warning,&#9888; SNAP WARNING — $1.42 from flip level $624. Monitor for downside acceleration,625.42,624,1.419999999999959,Below,TRENDING,Bullish,-506484717.4133041,-369047833.6000001
927,2026-03-11T21:47:25,warning,&#9888; SNAP WARNING — $1.41 from flip level $624. Monitor for downside acceleration,625.4103,624,1.4103000000000065,Below,TRENDING,Bullish,-749213187.8881346,-387711858.0996001
928,2026-03-11T21:47:26,warning,&#9888; SNAP WARNING — $1.41 from flip level $624. Monitor for downside acceleration,625.4103,624,1.4103000000000065,Below,TRENDING,Bullish,-749213187.8881346,-387710607.27900004
929,2026-03-11T21:47:26,warning,&#9888; SNAP WARNING — $1.41 from flip level $624. Monitor for downside acceleration,625.415,624,1.4149999999999636,Below,TRENDING,Bullish,-749224448.7043197,-387713520.95000005
930,2026-03-11T21:47:27,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.38,624,1.3799999999999955,Below,TRENDING,Bullish,-1379394565.2930243,-453514944.5400001
931,2026-03-11T21:47:27,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1192991367.0680246,-433418409.42999995
932,2026-03-11T21:47:28,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1192991367.0680246,-433418409.42999995
933,2026-03-11T21:47:29,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1192991367.0680246,-433418409.42999995
934,2026-03-11T21:47:29,warning,&#9888; SNAP WARNING — $1.40 from flip level $624. Monitor for downside acceleration,625.4,624,1.3999999999999773,Below,TRENDING,Bullish,-1193029519.2899997,-433425339.79999995
935,2026-03-11T21:47:30,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1192991367.0680246,-424443437.5400001
936,2026-03-11T21:47:30,warning,&#9888; SNAP WARNING — $1.37 from flip level $624. Monitor for downside acceleration,625.37,624,1.3700000000000045,Below,TRENDING,Bullish,-1631801432.3361435,-463585530.26
937,2026-03-11T21:47:31,warning,&#9888; SNAP WARNING — $1.36 from flip level $624. Monitor for downside acceleration,625.36,624,1.3600000000000136,Below,TRENDING,Bullish,-1898931774.544832,-472468860.40000004
938,2026-03-11T21:47:31,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1202119936.3680384,-420779277.5300001
939,2026-03-11T21:47:32,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1202119936.3680384,-420779277.5300001
940,2026-03-11T21:47:32,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.385,624,1.384999999999991,Below,TRENDING,Bullish,-1269120706.9202142,-436516853.845
941,2026-03-11T21:47:33,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.385,624,1.384999999999991,Below,TRENDING,Bullish,-1269120706.9202142,-436516853.845
942,2026-03-11T21:47:33,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.385,624,1.384999999999991,Below,TRENDING,Bullish,-1269120706.9202142,-436516853.845
943,2026-03-11T21:47:34,warning,&#9888; SNAP WARNING — $1.39 from flip level $624. Monitor for downside acceleration,625.39,624,1.3899999999999864,Below,TRENDING,Bullish,-1156437978.6027596,-422238937.7900001
944,2026-03-11T21:47:35,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.38,624,1.3799999999999955,Below,TRENDING,Bullish,-1376351806.1695924,-440628989.64000005
945,2026-03-11T21:47:35,warning,&#9888; SNAP WARNING — $1.38 from flip level $624. Monitor for downside acceleration,625.38,624,1.3799999999999955,Below,TRENDING,Bullish,-1376351806.1695924,-440628989.64000005
946,2026-03-11T21:47:36,warning,&#9888; SNAP WARNING — $1.37 from flip level $624. Monitor for downside acceleration,625.365,624,1.365000000000009,Below,TRENDING,Bullish,-1883819468.9256642,-481234001.625
947,2026-03-11T21:47:36,warning,&#9888; SNAP WARNING — $1.36 from flip level $624. Monitor for downside acceleration,625.36,624,1.3600000000000136,Below,TRENDING,Bullish,-1891438775.0616965,-482453358.16
948,2026-03-11T21:47:37,warning,&#9888; SNAP WARNING — $1.37 from flip level $624. Monitor for downside acceleration,625.37,624,1.3700000000000045,Below,TRENDING,Bullish,-1593948059.9605925,-455695236.97
949,2026-03-11T21:47:37,warning,&#9888; SNAP WARNING — $1.37 from flip level $624. Monitor for downside acceleration,625.37,624,1.3700000000000045,Below,TRENDING,Bullish,-1593948059.9605925,-455695236.97
950,2026-03-11T21:47:38,warning,&#9888; SNAP WARNING — $1.36 from flip level $624. Monitor for downside acceleration,625.36,624,1.3600000000000136,Below,TRENDING,Bullish,-1839785571.944128,-465010191.6800001
951,2026-03-11T21:47:38,warning,&#9888; SNAP WARNING — $1.35 from flip level $624. Monitor for downside acceleration,625.35,624,1.3500000000000227,Below,TRENDING,Bullish,-2418694945.7789254,-503903277.90000004
952,2026-03-11T21:47:39,warning,&#9888; SNAP WARNING — $1.34 from flip level $624. Monitor for downside acceleration,625.34,624,1.3400000000000318,Below,TRENDING,Bullish,-2418617591.477908,-503895219.96000004
953,2026-03-11T21:47:40,critical,&#9889; SNAP CRITICAL — $0.32 from flip at $625! Dealer positioning about to reverse bearish,625.32,625,0.32000000000005,Below,SNAP IMMINENT,Bearish,-3078122234.3356323,-200160554.75999996
954,2026-03-11T21:48:04,critical,&#9889; SNAP CRITICAL — $0.46 from flip at $625! Dealer positioning about to reverse bearish,625.46,625,0.4600000000000364,Below,SNAP IMMINENT,Bearish,-51188547.68785989,-264803502.04000005
955,2026-03-11T21:48:04,critical,&#9889; SNAP CRITICAL — $0.47 from flip at $625! Dealer positioning about to reverse bearish,625.47,625,0.4700000000000273,Below,SNAP IMMINENT,Bearish,-50196504.218679294,-239409275.49
956,2026-03-11T21:48:24,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.51,625,0.5099999999999909,Below,SNAP IMMINENT,Bearish,695849080.955047,-188972826.09999993
957,2026-03-11T21:48:25,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.51,625,0.5099999999999909,Below,SNAP IMMINENT,Bearish,695849080.955047,-187858167.27999994
958,2026-03-11T21:48:25,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.51,625,0.5099999999999909,Below,SNAP IMMINENT,Bearish,684600276.602172,-193253191.02999994
959,2026-03-11T21:48:26,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.51,625,0.5099999999999909,Below,SNAP IMMINENT,Bearish,684600276.602172,-193253191.02999994
960,2026-03-11T21:48:26,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.51,625,0.5099999999999909,Below,SNAP IMMINENT,Bearish,598095992.971663,-209776663.18999994
961,2026-03-11T21:48:27,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.51,625,0.5099999999999909,Below,SNAP IMMINENT,Bearish,598095992.971663,-209776663.18999994
962,2026-03-11T21:48:27,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.528,625,0.52800000000002,Below,SNAP IMMINENT,Bearish,785963000.9350576,-170939287.6160001
963,2026-03-11T21:48:28,warning,&#9888; SNAP WARNING — $1.51 from flip level $624. Monitor for downside acceleration,625.512,624,1.5119999999999436,Below,PINNED,Neutral,512142752.23076683,-142174499.01599994
964,2026-03-11T21:48:28,warning,&#9888; SNAP WARNING — $1.51 from flip level $624. Monitor for downside acceleration,625.512,624,1.5119999999999436,Below,PINNED,Neutral,512142752.23076683,-142174499.01599994
965,2026-03-11T21:48:29,warning,&#9888; SNAP WARNING — $1.51 from flip level $624. Monitor for downside acceleration,625.515,624,1.5149999999999864,Below,PINNED,Neutral,553324815.9508903,-140374948.72499993
966,2026-03-11T21:48:29,warning,&#9888; SNAP WARNING — $1.51 from flip level $624. Monitor for downside acceleration,625.515,624,1.5149999999999864,Below,PINNED,Neutral,553324815.9508903,-140374948.72499993
967,2026-03-11T21:48:30,warning,&#9888; SNAP WARNING — $1.51 from flip level $624. Monitor for downside acceleration,625.515,624,1.5149999999999864,Below,PINNED,Neutral,586848745.1753685,-132397130.41499996
968,2026-03-11T21:48:31,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.5248,624,1.5248000000000275,Below,PINNED,Neutral,664321262.2124091,-123545526.67360005
969,2026-03-11T21:48:31,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,PINNED,Neutral,586858127.0621438,-132398188.72
970,2026-03-11T21:48:32,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,PINNED,Neutral,586858127.0621438,-132398188.72
971,2026-03-11T21:48:32,warning,&#9888; SNAP WARNING — $1.52 from flip level $624. Monitor for downside acceleration,625.52,624,1.5199999999999818,Below,PINNED,Neutral,586858127.0621438,-132398188.72
972,2026-03-11T21:48:33,warning,&#9888; SNAP WARNING — $1.50 from flip level $624. Monitor for downside acceleration,625.5,624,1.5,Below,PINNED,Neutral,388949698.5299999,-183038814.0000001
973,2026-03-11T21:48:33,warning,&#9888; SNAP WARNING — $1.50 from flip level $624. Monitor for downside acceleration,625.5,624,1.5,Below,PINNED,Neutral,388949698.5299999,-183038814.0000001
974,2026-03-11T21:49:08,critical,&#9889; SNAP CRITICAL — $0.52 from flip at $625! Dealer positioning about to reverse bearish,625.52,625,0.5199999999999818,Below,SNAP IMMINENT,Bearish,582878857.562176,-40964053.760000065
975,2026-03-11T21:49:08,critical,&#9889; SNAP CRITICAL — $0.52 from flip at $625! Dealer positioning about to reverse bearish,625.525,625,0.5249999999999773,Below,SNAP IMMINENT,Bearish,643239438.4207062,-37895555.550000064
976,2026-03-11T21:49:09,critical,&#9889; SNAP CRITICAL — $0.51 from flip at $625! Dealer positioning about to reverse bearish,625.515,625,0.5149999999999864,Below,SNAP IMMINENT,Bearish,616393468.5150082,-40963726.320000075
977,2026-03-11T21:49:09,critical,&#9889; SNAP CRITICAL — $0.53 from flip at $625! Dealer positioning about to reverse bearish,625.53,625,0.5299999999999727,Below,SNAP IMMINENT,Bearish,755533663.2620008,-28395308.81999997
978,2026-03-11T21:49:23,critical,&#9889; SNAP CRITICAL — $0.58 from flip at $625! Dealer positioning about to reverse bearish,625.5799,625,0.5798999999999523,Below,SNAP IMMINENT,Bearish,713247500.5714468,-2636819.2785000256
979,2026-03-11T21:49:23,critical,&#9889; SNAP CRITICAL — $0.58 from flip at $625! Dealer positioning about to reverse bearish,625.5789,625,0.578899999999976,Below,SNAP IMMINENT,Bearish,713245220.2969992,-2636815.0634999047
980,2026-03-11T21:49:24,critical,&#9889; SNAP CRITICAL — $0.58 from flip at $625! Dealer positioning about to reverse bearish,625.5789,625,0.578899999999976,Below,SNAP IMMINENT,Bearish,713245220.2969992,-2636815.0634999047
981,2026-03-11T21:49:24,critical,&#9889; SNAP CRITICAL — $0.58 from flip at $625! Dealer positioning about to reverse bearish,625.5789,625,0.578899999999976,Below,SNAP IMMINENT,Bearish,713245220.2969992,-2636815.0634999047
982,2026-03-11T21:49:25,critical,&#9889; SNAP CRITICAL — $0.58 from flip at $625! Dealer positioning about to reverse bearish,625.5789,625,0.578899999999976,Below,SNAP IMMINENT,Bearish,713245220.2969992,-3351851.746199908
983,2026-03-11T21:49:26,critical,&#9889; SNAP CRITICAL — $0.57 from flip at $625! Dealer positioning about to reverse bearish,625.5701,625,0.5701000000000249,Below,SNAP IMMINENT,Bearish,669289642.3909612,-16672068.735100115
984,2026-03-11T21:49:26,critical,&#9889; SNAP CRITICAL — $0.57 from flip at $625! Dealer positioning about to reverse bearish,625.57,625,0.57000000000005,Below,SNAP IMMINENT,Bearish,602229778.7386109,-14238598.770000096
985,2026-03-11T21:49:27,critical,&#9889; SNAP CRITICAL — $0.58 from flip at $625! Dealer positioning about to reverse bearish,625.575,625,0.5750000000000455,Below,SNAP IMMINENT,Bearish,635769766.5017622,-15559301.400000079
986,2026-03-11T21:49:27,critical,&#9889; SNAP CRITICAL — $0.58 from flip at $625! Dealer positioning about to reverse bearish,625.575,625,0.5750000000000455,Below,SNAP IMMINENT,Bearish,635769766.5017622,-15559301.400000079
987,2026-03-11T21:49:28,critical,&#9889; SNAP CRITICAL — $0.58 from flip at $625! Dealer positioning about to reverse bearish,625.575,625,0.5750000000000455,Below,SNAP IMMINENT,Bearish,635769766.5017622,-15559301.400000079
988,2026-03-11T21:49:28,critical,&#9889; SNAP CRITICAL — $0.57 from flip at $625! Dealer positioning about to reverse bearish,625.57,625,0.57000000000005,Below,SNAP IMMINENT,Bearish,635759603.5760418,-14238598.770000096
989,2026-03-11T21:49:30,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,920471795.4304,-50744292.79999999
990,2026-03-11T21:49:31,critical,&#9889; SNAP CRITICAL — $0.61 from flip at $625! Dealer positioning about to reverse bearish,625.61,625,0.6100000000000136,Below,SNAP IMMINENT,Bearish,868806712.3663014,-59008160.81000001
991,2026-03-11T21:49:31,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.5953,625,0.595299999999952,Below,SNAP IMMINENT,Bearish,868765884.0271568,-73189645.33760004
992,2026-03-11T21:49:32,critical,&#9889; SNAP CRITICAL — $0.61 from flip at $625! Dealer positioning about to reverse bearish,625.605,625,0.6050000000000182,Below,SNAP IMMINENT,Bearish,868792825.0684552,-73190780.15999997
993,2026-03-11T21:49:33,critical,&#9889; SNAP CRITICAL — $0.61 from flip at $625! Dealer positioning about to reverse bearish,625.605,625,0.6050000000000182,Below,SNAP IMMINENT,Bearish,868792825.0684552,-67146184.65
994,2026-03-11T21:49:34,critical,&#9889; SNAP CRITICAL — $0.61 from flip at $625! Dealer positioning about to reverse bearish,625.605,625,0.6050000000000182,Below,SNAP IMMINENT,Bearish,868792825.0684552,-67146184.65
995,2026-03-11T21:49:36,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.595,625,0.5950000000000273,Below,SNAP IMMINENT,Bearish,868765050.8057356,-73996627.79000002
996,2026-03-11T21:49:37,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,868778937.8816001,-67145647.99999999
997,2026-03-11T21:49:37,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,868778937.8816001,-67145647.99999999
998,2026-03-11T21:49:38,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.595,625,0.5950000000000273,Below,SNAP IMMINENT,Bearish,868765050.8057356,-73996627.79000002
999,2026-03-11T21:49:43,critical,&#9889; SNAP CRITICAL — $0.65 from flip at $625! Dealer positioning about to reverse bearish,625.65,625,0.6499999999999773,Below,SNAP IMMINENT,Bearish,1247113392.3265502,-7885692.600000041
1000,2026-03-11T21:49:48,critical,&#9889; SNAP CRITICAL — $0.59 from flip at $625! Dealer positioning about to reverse bearish,625.59,625,0.5900000000000318,Below,SNAP IMMINENT,Bearish,666968392.9889823,-23956969.050000045
1001,2026-03-11T21:49:49,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,734055797.7088001,-82302684.80000003
1002,2026-03-11T21:49:49,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,860180421.2224002,-68039004.79999998
1003,2026-03-11T21:49:50,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,734055797.7088001,-82302684.80000003
1004,2026-03-11T21:49:50,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,891584380.1088002,-89497084.80000003
1005,2026-03-11T21:49:51,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,734055797.7088001,-82302684.80000003
1006,2026-03-11T21:49:52,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,777995509.376,-82302684.80000003
1007,2026-03-11T21:49:53,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,734055797.7088001,-81900424.00000003
1008,2026-03-11T21:49:54,critical,&#9889; SNAP CRITICAL — $0.60 from flip at $625! Dealer positioning about to reverse bearish,625.6,625,0.6000000000000227,Below,SNAP IMMINENT,Bearish,734055797.7088001,-81900424.00000003
1009,2026-03-11T21:50:52,warning,&#9888; SNAP WARNING — $1.83 from flip level $624. Monitor for downside acceleration,625.83,624,1.830000000000041,Below,PINNED,Neutral,2140924989.6927361,-244416029.01
1010,2026-03-11T21:50:54,warning,&#9888; SNAP WARNING — $0.88 from flip level $625. Monitor for downside acceleration,625.878,625,0.8780000000000427,Below,PINNED,Neutral,1686020047.4445333,-90498203.53200006
1011,2026-03-11T21:50:55,warning,&#9888; SNAP WARNING — $1.85 from flip level $624. Monitor for downside acceleration,625.85,624,1.8500000000000227,Below,PINNED,Neutral,2350767786.802675,-221656042.8000001
1012,2026-03-11T21:50:56,warning,&#9888; SNAP WARNING — $1.85 from flip level $624. Monitor for downside acceleration,625.85,624,1.8500000000000227,Below,PINNED,Neutral,2350767786.802675,-221656042.8000001
1013,2026-03-11T21:50:57,warning,&#9888; SNAP WARNING — $1.85 from flip level $624. Monitor for downside acceleration,625.85,624,1.8500000000000227,Below,PINNED,Neutral,2350767786.802675,-221656042.8000001
1014,2026-03-11T21:50:57,warning,&#9888; SNAP WARNING — $1.85 from flip level $624. Monitor for downside acceleration,625.85,624,1.8500000000000227,Below,PINNED,Neutral,2350767786.802675,-221656042.8000001
1015,2026-03-11T21:51:27,warning,&#9888; SNAP WARNING — $0.83 from flip level $625. Monitor for downside acceleration,625.83,625,0.8300000000000409,Below,PINNED,Neutral,2083405333.7708824,-36943996.56000001
